date,bond_id,bond_nm,price,increase_rt,premium_rt,dblow,curr_iss_amt,convert_value,ytm_rt,rating_cd,sw_name,market_cd,maturity_dt,year_left,volume,turnover_rt,convert_price,sprice,sincrease_rt,pb,_extra_1,_extra_2
2026-03-28,110095,双良转债,143.379,0.28,27.31,170.69,14.008,112.62,-6.63,AA-,商贸零售,shmb,2029-08-08,3.37,28825.55,14.32,6.18,6.96,0.14,3.33,,
2026-03-28,111015,东亚转债,132.822,1.19,27.36,160.18,6.662,104.29,-3.28,A+,汽车,shmb,2029-07-06,3.28,7906.09,8.95,20.28,21.15,2.57,1.34,,
2026-03-28,123199,山河转债,142.551,1.64,27.5,170.05,3.198,111.81,-7.25,A+,汽车,szcy,2029-06-12,3.214,5240.18,11.52,13.3,14.87,3.26,3.62,,
2026-03-28,123211,阳谷转债,166.698,2.87,27.53,194.23,3.07,130.71,-9.67,AA-,石油石化,szcy,2029-07-27,3.337,11214.68,22.04,9.28,12.13,3.76,1.5,,
2026-03-28,118056,路维转债,189.169,0.53,27.54,216.71,6.145,148.32,-9.07,AA-,基础化工,shkc,2031-06-11,5.211,13643.01,11.64,32.7,48.5,1.02,5.87,,
2026-03-28,127092,运机转债,301.2,0.26,27.59,328.79,5.25,236.06,-23.4,AA-,交通运输,szmb,2029-09-21,3.49,20597.09,12.86,12.09,28.54,1.24,2.92,,
2026-03-28,113066,平煤转债,146.099,1.13,27.6,173.7,14.274,114.5,-9.27,AAA,通信,shmb,2029-03-16,2.973,9594.73,4.61,7.52,8.61,0.94,0.78,,
2026-03-28,127045,牧原转债,131.91,1.08,27.65,159.56,95.43,103.34,-13.24,AA+,农林牧渔,szmb,2027-08-16,1.389,17273.92,1.37,43.74,45.2,2.73,3.39,,
2026-03-28,128125,华阳转债,121.207,1.17,27.68,148.89,4.496,94.93,-19.93,AA-,传媒,szmb,2026-07-30,0.343,3079.54,5.66,14.39,13.66,1.34,1.72,,
2026-03-28,110075,南航转债,119.252,0.36,27.74,146.99,58.959,93.36,-19.42,AAA,轻工制造,shmb,2026-10-15,0.553,21071.66,2.99,6.17,5.76,1.23,2.82,,
2026-03-28,118039,煜邦转债,159.799,1.53,27.77,187.57,4.104,125.07,-8.96,A,商贸零售,shkc,2029-07-20,3.318,3345.51,5.12,7.3,9.13,2.01,3.41,,
2026-03-28,128142,新乳转债,128.936,-0.44,27.79,156.73,7.179,100.9,-20.23,AA,电力设备,szmb,2026-12-18,0.729,3987.67,4.29,17.88,18.04,-0.11,3.99,,
2026-03-28,118051,皓元转债,216.703,3.58,27.95,244.65,8.218,169.36,-12.5,AA-,汽车,shkc,2030-11-28,4.677,23947.03,13.56,40.47,68.54,2.05,4.67,,
2026-03-28,113043,财通转债,122.85,0.54,28.62,151.47,37.992,95.52,-19.48,AAA,美容护理,shmb,2026-12-10,0.707,8789.12,1.88,8.03,7.67,0.92,0.95,,
2026-03-28,123158,宙邦转债,186.145,2.08,28.75,214.9,18.047,144.58,-18.24,AA,商贸零售,szcy,2028-09-26,2.504,37112.63,11.07,41.05,59.35,1.49,4.13,,
2026-03-28,123176,精测转2,254.108,0.36,29.17,283.28,12.754,196.72,-23.87,AA-,交通运输,szcy,2029-03-02,2.934,37784.77,11.73,64.71,127.3,1.25,9.41,,
2026-03-28,123178,花园转债,136.8,0.41,29.21,166.01,11.731,105.87,-4.83,AA-,汽车,szcy,2029-03-06,2.945,6034.51,3.77,13.45,14.24,2.08,2.26,,
2026-03-28,127027,能化转债,123.494,-0.11,29.23,152.72,19.464,95.56,-15.52,AAA,通信,szmb,2026-12-10,0.707,7736.57,3.21,2.93,2.8,-0.71,0.9,,
2026-03-28,127061,美锦转债,122.0,0.75,29.38,151.38,27.89,94.3,0.04,A+,通信,szmb,2028-04-20,2.069,8710.41,2.56,5.26,4.96,-0.4,1.6,,
2026-03-28,113697,应流转债,265.496,1.7,29.7,295.2,14.998,204.69,-14.62,AA+,交通运输,shmb,2031-09-19,5.485,42753.56,10.76,30.47,62.37,0.4,8.34,,
2026-03-28,123266,博士转债,100.0,0.0,30.04,130.04,3.75,76.9,2.47,AA,纺织服饰,szcy,2032-03-17,5.978,0.0,0.0,30.43,23.4,1.56,6.29,,
2026-03-28,127105,龙星转债,134.115,0.98,30.3,164.42,7.54,102.93,-3.04,AA-,石油石化,szmb,2030-01-31,3.852,4961.97,4.92,5.8,5.97,2.75,1.63,,
2026-03-28,113678,中贝转债,158.093,0.73,30.36,188.45,5.108,121.28,-7.49,A+,电子,shmb,2029-10-19,3.567,19073.79,23.36,20.54,24.91,0.08,6.43,,
2026-03-28,113644,艾迪转债,137.306,0.21,30.38,167.69,9.999,105.31,-7.06,AA-,交通运输,shmb,2028-04-15,2.055,6029.08,4.38,18.65,19.64,0.56,4.42,,
2026-03-28,113658,密卫转债,137.296,0.93,30.39,167.69,8.719,105.29,-12.23,AA-,轻工制造,shmb,2027-09-16,1.474,5082.49,4.25,55.72,58.67,1.51,1.98,,
2026-03-28,128134,鸿路转债,126.0,-1.49,30.57,156.57,15.726,96.5,-23.77,AA,传媒,szmb,2026-10-09,0.537,5508.49,2.75,21.99,21.22,-2.35,1.49,,
2026-03-28,111023,利柏转债,177.419,2.09,30.85,208.27,7.496,135.59,-8.14,AA,传媒,shmb,2031-07-03,5.271,10797.44,8.15,12.14,16.46,0.43,3.71,,
2026-03-28,113655,欧22转债,134.046,-0.2,30.85,164.9,19.999,102.45,-6.29,AA,国防军工,shmb,2028-08-05,2.362,6111.44,2.27,52.77,54.06,-0.07,1.7,,
2026-03-28,113588,润达转债,128.728,1.67,30.95,159.68,2.339,98.3,-69.06,AA,汽车,shmb,2026-06-17,0.225,5493.46,18.35,12.97,12.75,0.31,1.84,,
2026-03-28,127095,广泰转债,137.114,0.55,31.18,168.29,6.927,104.52,-3.9,AA-,房地产,szmb,2029-10-18,3.564,3491.83,3.68,9.07,9.48,1.17,1.63,,
2026-03-28,123114,三角转债,143.658,1.54,31.55,175.21,9.0,109.21,-16.17,AA-,房地产,szcy,2027-05-25,1.162,8571.69,6.66,31.39,34.28,-0.35,3.12,,
2026-03-28,123183,海顺转债,135.655,1.24,31.55,167.21,6.329,103.12,-4.48,AA-,国防军工,szcy,2029-03-23,2.992,23459.28,27.47,17.29,17.83,-0.39,2.21,,
2026-03-28,123259,锦浪转02,193.2,-3.49,31.61,224.81,16.766,146.8,-9.11,AA,商贸零售,szcy,2031-10-16,5.559,62462.6,18.85,72.55,106.5,-5.1,4.66,,
2026-03-28,113680,丽岛转债,141.43,-1.11,31.74,173.17,2.999,107.36,-4.44,A+,钢铁,shmb,2029-11-15,3.641,18719.52,43.78,12.91,13.86,-3.21,1.84,,
2026-03-28,118012,微芯转债,155.667,3.79,31.8,187.47,4.996,118.11,-11.26,A+,汽车,shkc,2028-07-05,2.277,10496.24,13.59,25.4,30.0,4.6,8.03,,
2026-03-28,123076,强力转债,131.422,1.09,32.57,163.99,5.595,99.13,-21.68,AA-,基础化工,szcy,2026-11-19,0.649,6025.07,8.22,12.7,12.59,3.2,3.63,,
2026-03-28,127037,银轮转债,537.652,0.31,32.59,570.24,5.055,405.49,-73.33,AA,建筑材料,szmb,2027-06-07,1.197,37428.58,13.74,10.39,42.13,-0.78,5.23,,
2026-03-28,113673,岱美转债,159.102,0.75,32.95,192.05,9.079,119.67,-9.2,AA,建筑材料,shmb,2029-07-18,3.312,9541.59,6.62,7.37,8.82,2.92,4.11,,
2026-03-28,127016,鲁泰转债,110.831,0.05,33.03,143.86,13.997,83.31,4.64,AA+,机械设备,szmb,2026-04-09,0.036,11309.34,7.29,8.39,6.99,0.29,0.59,,
2026-03-28,127064,杭氧转债,147.25,2.31,33.06,180.31,11.364,110.67,-12.44,AA+,石油石化,szmb,2028-05-19,2.148,10402.47,6.24,25.97,28.74,3.94,2.88,,
2026-03-28,113052,兴业转债,120.734,-0.4,33.19,153.92,413.5,90.65,-4.59,AAA,食品饮料,shmb,2027-12-27,1.753,36829.0,0.74,20.63,18.7,-0.95,0.44,,
2026-03-28,110093,神马转债,131.788,1.49,33.43,165.22,22.199,98.77,-5.97,AAA,石油石化,shmb,2029-03-16,2.973,11349.19,3.88,8.11,8.01,4.43,1.11,,
2026-03-28,110098,南药转债,132.963,0.59,33.75,166.71,10.814,99.41,-3.55,AA+,汽车,shmb,2030-12-25,4.751,3963.68,2.75,5.12,5.09,0.79,0.96,,
2026-03-28,113067,燃23转债,133.181,0.21,33.9,167.08,29.999,99.46,-5.46,AAA,家用电器,shmb,2029-07-27,3.337,7335.61,1.84,7.4,7.36,0.14,1.32,,
2026-03-28,118041,星球转债,139.514,1.15,34.74,174.25,6.198,103.54,-4.67,A+,交通运输,shkc,2029-07-31,3.348,3115.66,3.62,23.14,23.96,1.78,2.1,,
2026-03-28,123064,万孚转债,118.708,0.51,34.81,153.52,5.977,88.06,-16.95,AA,汽车,szcy,2026-09-01,0.433,5116.47,7.23,21.1,18.58,1.81,1.58,,
2026-03-28,123237,佳禾转债,141.5,0.93,34.98,176.48,4.315,104.83,-4.92,A+,基础化工,szcy,2030-01-04,3.778,4456.72,7.33,13.46,14.11,1.51,1.77,,
2026-03-28,123121,帝尔转债,139.394,0.28,35.04,174.43,8.292,103.22,-12.0,AA-,商贸零售,szcy,2027-08-05,1.359,7525.27,6.51,73.56,75.93,1.69,5.36,,
2026-03-28,118011,银微转债,139.06,0.11,35.13,174.19,4.997,102.91,-6.7,A+,基础化工,shkc,2028-07-04,2.274,15782.47,22.73,31.3,32.21,-0.03,3.08,,
2026-03-28,113070,渝水转债,128.524,0.04,35.26,163.78,18.998,95.02,-2.99,AAA,公用事业,shmb,2031-01-09,4.792,5247.14,2.15,4.82,4.58,-0.87,1.27,,
2026-03-28,123224,宇邦转债,155.5,-1.48,35.26,190.76,2.848,114.97,-7.36,A+,商贸零售,szcy,2029-09-19,3.485,15116.51,34.08,36.82,42.33,-7.17,2.5,,
2026-03-28,123173,恒锋转债,140.01,0.73,35.39,175.4,2.331,103.41,-5.73,A-,银行,szcy,2028-12-30,2.764,3603.12,11.05,13.77,14.24,2.67,4.69,,
2026-03-28,110099,福能转债,149.382,-0.04,35.48,184.86,38.02,110.26,-5.37,AA+,家用电器,shmb,2031-10-13,5.551,6021.56,1.06,9.84,10.85,-1.09,1.15,,
2026-03-28,111002,特纸转债,135.533,0.1,35.53,171.06,6.619,100.0,-9.86,AA,国防军工,shmb,2027-12-08,1.701,4730.99,5.28,13.65,13.65,-0.29,1.81,,
2026-03-28,127066,科利转债,147.1,0.75,35.69,182.79,15.342,108.41,-10.99,AA,商贸零售,szmb,2028-07-08,2.285,9635.76,4.26,148.7,161.2,1.26,3.49,,
2026-03-28,113046,金田转债,128.837,0.81,36.09,164.93,14.992,94.67,-14.82,AA+,钢铁,shmb,2027-03-22,0.986,7854.43,4.08,10.32,9.77,0.93,1.66,,
2026-03-28,127034,绿茵转债,135.086,-0.07,36.15,171.24,4.279,99.22,-13.62,AA-,公用事业,szmb,2027-04-30,1.093,7540.45,13.08,11.51,11.42,-0.61,1.48,,
2026-03-28,111010,立昂转债,135.751,0.24,36.4,172.15,33.892,99.52,-6.1,AA,基础化工,shmb,2028-11-14,2.638,11719.42,2.55,33.59,33.43,0.78,3.1,,
2026-03-28,118027,宏图转债,110.72,-0.7,36.59,147.31,10.087,81.06,2.78,BB+,银行,shkc,2028-11-28,2.677,5327.58,4.77,24.55,19.9,0.0,10.21,,
2026-03-28,113679,芯能转债,134.086,-1.49,36.99,171.08,8.799,97.88,-3.22,AA-,家用电器,shmb,2029-10-26,3.586,16968.32,14.35,12.75,12.48,-5.1,2.74,,
2026-03-28,111022,锡振转债,150.578,1.75,37.74,188.32,5.197,109.32,-4.66,AA-,建筑材料,shmb,2031-06-18,5.23,5796.53,7.38,22.64,24.75,2.48,3.31,,
2026-03-28,110084,贵燃转债,126.425,0.41,37.87,164.3,9.151,91.7,-6.83,AA,家用电器,shmb,2027-12-27,1.753,5721.98,4.96,7.11,6.52,0.93,2.37,,
2026-03-28,113698,凯众转债,145.444,0.85,38.8,184.24,3.08,104.79,-4.52,AA-,建筑材料,shmb,2031-08-15,5.389,4025.55,8.99,12.74,13.35,0.3,3.55,,
2026-03-28,113624,正川转债,135.533,1.16,39.21,174.74,4.048,97.36,-12.61,A+,汽车,shmb,2027-04-28,1.088,3002.91,5.5,20.07,19.54,3.61,2.46,,
2026-03-28,128136,立讯转债,126.1,-0.34,39.45,165.55,29.984,90.42,-23.82,AA+,基础化工,szmb,2026-11-03,0.606,17927.07,4.75,55.97,50.61,0.84,4.59,,
2026-03-28,110090,爱迪转债,134.563,0.31,39.49,174.05,15.696,96.47,-6.92,AA,建筑材料,shmb,2028-09-23,2.496,4724.18,2.24,17.55,16.93,0.18,1.84,,
2026-03-28,127059,永东转2,134.078,1.08,39.55,173.63,3.791,96.08,-6.01,AA-,石油石化,szmb,2028-04-08,2.036,5391.9,10.61,8.16,7.84,3.29,1.45,,
2026-03-28,113652,伟22转债,134.892,0.06,39.92,174.81,14.767,96.41,-7.36,AA,公用事业,shmb,2028-07-22,2.323,5782.21,2.9,27.27,26.29,0.34,3.07,,
2026-03-28,128129,青农转债,107.61,-0.06,40.21,147.82,49.997,76.75,0.88,AAA,食品饮料,szmb,2026-08-25,0.414,9379.15,1.74,4.0,3.07,-1.6,0.36,,
2026-03-28,123235,亿田转债,185.558,2.2,40.62,226.18,4.354,131.96,-11.28,AA-,建筑装饰,szcy,2029-12-21,3.74,90076.48,109.68,21.31,28.12,4.57,4.2,,
2026-03-28,127054,双箭转债,130.34,0.87,40.7,171.04,5.136,92.64,-7.03,AA,石油石化,szmb,2028-02-11,1.88,3312.98,4.96,7.06,6.54,1.87,1.25,,
2026-03-28,123080,海波转债,139.45,0.56,40.81,180.26,1.486,99.03,-20.45,A+,传媒,szcy,2026-12-02,0.685,1600.68,7.75,11.38,11.27,0.81,2.19,,
2026-03-28,127031,洋丰转债,130.96,0.78,40.85,171.81,9.999,92.98,-14.6,AA,石油石化,szmb,2027-03-25,0.995,8962.41,6.84,17.09,15.89,1.53,1.72,,
2026-03-28,111021,奥锐转债,150.857,3.27,41.02,191.88,8.121,106.98,-5.29,AA-,汽车,shmb,2030-07-26,4.334,7991.2,6.56,24.94,26.68,6.63,4.27,,
2026-03-28,127104,姚记转债,144.25,0.7,41.02,185.27,5.823,102.29,-4.73,A+,非银金融,szmb,2030-01-24,3.833,6269.87,7.48,20.06,20.52,1.28,2.29,,
2026-03-28,123257,安克转债,144.805,0.2,41.19,186.0,11.047,102.56,-4.79,AA+,基础化工,szcy,2031-06-16,5.225,17047.25,10.6,110.58,113.41,2.25,6.15,,
2026-03-28,127099,盛航转债,131.66,0.59,41.24,172.9,4.541,93.22,-2.59,AA-,轻工制造,szmb,2029-12-06,3.699,3467.62,5.8,15.48,14.43,1.19,1.28,,
2026-03-28,123195,蓝晓转02,161.598,4.14,41.49,203.09,5.459,114.21,-9.38,A+,石油石化,szcy,2029-04-17,3.06,12919.34,14.78,59.38,67.82,5.51,8.25,,
2026-03-28,111020,合顺转债,136.678,1.0,42.04,178.72,3.38,96.22,-3.07,AA-,石油石化,shmb,2030-07-22,4.323,3950.08,8.55,10.59,10.19,1.49,1.62,,
2026-03-28,123220,易瑞转债,137.217,0.89,42.19,179.41,2.908,96.51,-4.2,A+,汽车,szcy,2029-08-18,3.397,5540.79,13.91,8.87,8.56,2.64,3.82,,
2026-03-28,123119,康泰转2,125.999,0.68,42.38,168.38,19.99,88.49,-7.63,AA,汽车,szcy,2027-07-15,1.301,6206.81,2.47,15.73,13.92,3.49,1.62,,
2026-03-28,123172,漱玉转债,131.717,0.57,42.8,174.52,7.96,92.24,-4.48,AA-,汽车,szcy,2028-12-15,2.723,5120.77,4.89,14.95,13.79,1.7,2.65,,
2026-03-28,123216,科顺转债,133.43,0.23,42.85,176.28,21.978,93.4,-3.34,AA,社会服务,szcy,2029-08-04,3.359,3972.82,1.35,6.67,6.23,1.3,1.52,,
2026-03-28,113037,紫银转债,109.559,-0.01,42.9,152.46,44.995,76.67,1.26,AA+,食品饮料,shmb,2026-07-23,0.323,7613.99,1.54,3.6,2.76,-2.13,0.5,,
2026-03-28,113688,国检转债,134.54,-0.19,43.1,177.64,7.998,94.02,-3.19,AA+,医药生物,shmb,2030-10-17,4.562,2639.57,2.45,6.52,6.13,-0.81,2.41,,
2026-03-28,111018,华康转债,130.947,0.33,44.25,175.2,13.022,90.78,-2.5,AA-,石油石化,shmb,2029-12-25,3.751,6527.86,3.82,16.26,14.76,2.36,1.4,,
2026-03-28,123189,晓鸣转债,134.11,0.53,44.5,178.61,3.287,92.81,-4.13,A,农林牧渔,szcy,2029-04-06,3.03,4801.09,10.91,19.34,17.95,0.9,3.72,,
2026-03-28,118060,瑞可转债,171.571,-0.15,44.64,216.21,10.0,118.62,-6.83,AA-,基础化工,shkc,2031-11-13,5.636,12625.87,7.34,73.85,87.6,-0.78,7.86,,
2026-03-28,113671,武进转债,138.91,0.62,44.75,183.66,3.094,95.97,-5.87,AA,有色金属,shmb,2029-07-10,3.29,4416.81,10.27,7.93,7.61,2.28,1.62,,
2026-03-28,123252,银邦转债,141.0,-0.35,44.82,185.82,7.847,97.36,-3.78,AA-,钢铁,szcy,2031-01-06,4.784,8908.42,8.01,12.51,12.18,1.58,5.71,,
2026-03-28,123112,万讯转债,137.182,0.94,45.05,182.23,2.265,94.58,-12.04,AA-,交通运输,szcy,2027-04-08,1.033,3535.93,11.42,8.3,7.85,2.08,2.15,,
2026-03-28,127090,兴瑞转债,139.322,1.42,45.25,184.57,4.616,95.92,-4.88,AA-,建筑材料,szmb,2029-07-24,3.329,5845.93,9.14,25.5,24.46,1.54,4.54,,
2026-03-28,118007,山石转债,136.858,1.35,46.73,183.59,2.671,93.27,-7.87,A,银行,shkc,2028-03-22,1.989,2433.46,6.65,16.5,15.39,3.08,3.26,,
2026-03-28,110073,国投转债,107.268,-0.08,46.87,154.14,79.991,73.04,-0.77,AAA,美容护理,shmb,2026-07-24,0.326,13321.57,1.55,9.42,6.88,0.88,0.78,,
2026-03-28,123223,九典转02,137.238,1.45,46.97,184.21,2.053,93.38,-4.34,A+,汽车,szcy,2029-09-15,3.474,1481.98,5.29,14.95,13.96,3.25,2.61,,
2026-03-28,123194,百洋转债,131.236,0.86,47.59,178.83,8.459,88.92,-3.64,AA-,汽车,szcy,2029-04-14,3.052,9776.44,8.8,25.36,22.55,2.55,4.78,,
2026-03-28,113659,莱克转债,130.656,-0.1,47.65,178.31,11.998,88.49,-5.52,AA,建筑装饰,shmb,2028-10-14,2.553,4959.4,3.16,31.72,28.07,-0.57,2.89,,
2026-03-28,118040,宏微转债,138.803,1.39,48.1,186.9,4.297,93.72,-4.3,A,基础化工,shkc,2029-07-25,3.332,3082.11,5.19,28.51,26.72,1.79,5.3,,
2026-03-28,118025,奕瑞转债,136.712,0.15,48.25,184.96,14.217,92.22,-7.13,AA,汽车,shkc,2028-10-24,2.581,5789.91,2.97,114.97,106.02,1.28,3.69,,
2026-03-28,118037,上声转债,131.247,0.64,48.28,179.53,4.679,88.51,-3.88,A+,建筑材料,shkc,2029-07-06,3.28,3348.93,5.46,28.99,25.66,1.26,2.52,,
2026-03-28,123155,中陆转债,134.931,-1.22,48.44,183.37,3.6,90.9,-5.15,A+,商贸零售,szcy,2028-08-12,2.381,10458.11,21.5,31.76,28.87,-5.1,3.52,,
2026-03-28,127069,小熊转债,131.601,0.08,48.62,180.22,5.041,88.55,-4.19,AA-,建筑装饰,szmb,2028-08-12,2.381,4723.63,7.13,52.21,46.23,-0.71,2.47,,
2026-03-28,118052,浩瀚转债,145.074,2.13,48.75,193.82,3.539,97.53,-3.86,A+,银行,shkc,2031-03-13,4.964,8741.6,17.07,24.26,23.66,2.51,3.57,,
2026-03-28,128138,侨银转债,133.799,0.72,48.96,182.76,4.199,89.82,-4.43,A+,公用事业,szmb,2026-11-17,0.644,3985.32,7.11,14.64,13.15,0.38,2.11,,
2026-03-28,118036,力合转债,135.744,1.02,49.08,184.82,3.8,91.06,-3.96,AA-,基础化工,shkc,2029-06-28,3.258,2530.84,4.92,23.93,21.79,1.59,3.03,,
2026-03-28,127093,章鼓转债,136.349,0.95,49.29,185.64,2.425,91.33,-4.04,A+,交通运输,szmb,2029-10-17,3.562,2029.44,6.16,10.15,9.27,1.2,2.21,,
2026-03-28,127030,盛虹转债,121.702,0.08,49.41,171.11,49.975,81.45,-11.42,AA+,计算机,szmb,2027-03-22,0.986,6859.56,1.13,13.21,10.76,1.41,2.07,,
2026-03-28,113665,汇通转债,131.61,0.83,49.43,181.04,3.596,88.08,-3.84,AA-,传媒,shmb,2028-12-15,2.723,4317.21,9.13,6.29,5.54,2.03,2.31,,
2026-03-28,127049,希望转2,116.354,0.81,49.54,165.89,81.434,77.81,-4.26,AAA,农林牧渔,szmb,2027-11-02,1.603,9616.64,1.02,10.59,8.24,1.23,1.44,,
2026-03-28,113666,爱玛转债,129.176,0.18,49.84,179.02,19.994,86.21,-4.46,AA,建筑材料,shmb,2029-02-23,2.915,9134.2,3.54,37.49,32.32,1.28,2.82,,
2026-03-28,127050,麒麟转债,133.459,0.24,50.57,184.03,20.86,88.64,-10.42,AA,建筑材料,szmb,2027-11-11,1.627,9690.01,3.49,19.36,17.16,-0.46,1.28,,
2026-03-28,127111,金威转债,137.75,1.47,51.09,188.84,12.924,91.17,-3.56,AA,电力设备,szmb,2031-08-20,5.403,4812.24,2.71,19.59,17.86,3.0,2.4,,
2026-03-28,123214,东宝转债,128.881,0.81,51.24,180.12,4.55,85.22,-2.78,A+,汽车,szcy,2029-07-31,3.348,2792.19,4.78,6.63,5.65,3.1,1.95,,
2026-03-28,110081,闻泰转债,113.274,-0.45,51.5,164.77,85.966,74.77,-2.34,A,基础化工,shmb,2027-07-28,1.337,17150.3,1.76,43.6,32.6,0.34,1.14,,
2026-03-28,127046,百润转债,127.667,0.77,52.15,179.82,11.275,83.91,-8.51,AA,电力设备,szmb,2027-09-29,1.51,5103.33,3.55,20.63,17.31,2.85,3.69,,
2026-03-28,111003,聚合转债,136.442,0.89,52.24,188.68,2.035,89.62,-7.47,AA-,石油石化,shmb,2028-03-07,1.948,1941.16,6.98,11.37,10.19,1.49,1.62,,
2026-03-28,127072,博实转债,134.65,0.38,52.58,187.23,4.498,88.25,-6.13,AA,交通运输,szmb,2028-09-22,2.493,2664.23,4.39,15.06,13.29,-0.52,3.4,,
2026-03-28,123133,佩蒂转债,130.009,0.1,53.08,183.09,7.198,84.93,-5.94,AA-,农林牧渔,szcy,2027-12-22,1.74,3357.74,3.58,17.58,14.93,2.12,1.87,,
2026-03-28,113674,华设转债,131.566,0.13,53.34,184.91,3.999,85.8,-3.72,AA,传媒,shmb,2029-07-21,3.321,2272.61,4.31,8.45,7.25,0.0,0.94,,
2026-03-28,118062,天准转债,164.507,1.95,53.36,217.87,8.72,107.27,-6.04,AA-,交通运输,shkc,2031-12-11,5.712,22040.57,15.48,55.73,59.78,2.47,6.22,,
2026-03-28,110086,精工转债,128.176,-0.06,53.88,182.06,19.999,83.3,-5.08,AA,传媒,shmb,2028-04-22,2.074,5925.18,2.31,4.79,3.99,-1.72,0.85,,
2026-03-28,127080,声迅转债,164.0,-3.93,54.75,218.75,2.793,105.98,-11.15,A,银行,szmb,2028-12-30,2.764,6264.81,13.29,28.94,30.67,-0.58,3.5,,
2026-03-28,113656,嘉诚转债,126.396,0.71,55.18,181.58,7.998,81.45,-2.66,AA-,轻工制造,shmb,2028-09-01,2.436,4213.89,4.18,10.35,8.43,0.84,1.57,,
2026-03-28,123253,永贵转债,134.0,0.12,56.19,190.19,9.799,85.79,-2.64,AA-,交通运输,szcy,2031-03-13,4.964,2968.73,2.26,18.23,15.64,-0.06,2.42,,
2026-03-28,123124,晶瑞转2,136.318,1.58,56.58,192.9,5.225,87.06,-15.14,A+,基础化工,szcy,2027-08-16,1.389,3142.91,4.43,16.69,14.53,2.4,5.89,,
2026-03-28,127102,浙建转债,125.549,-0.36,56.67,182.22,9.951,80.14,-3.07,AA+,传媒,szmb,2029-12-25,3.751,5268.28,4.2,10.22,8.19,-2.5,1.26,,
2026-03-28,123168,惠云转债,129.871,0.49,56.9,186.77,4.899,82.78,-3.38,AA-,石油石化,szcy,2028-11-23,2.663,6812.37,10.72,10.74,8.89,2.07,2.67,,
2026-03-28,118035,国力转债,135.148,0.78,57.51,192.66,4.8,85.8,-3.88,A+,基础化工,shkc,2029-06-12,3.214,2059.93,3.18,62.54,53.66,-1.16,4.46,,
2026-03-28,123258,胜蓝转02,153.4,0.33,57.95,211.35,4.499,97.12,-4.82,AA-,基础化工,szcy,2031-08-28,5.425,3030.76,4.4,54.46,52.89,0.08,5.46,,
2026-03-28,110100,龙建转债,134.882,0.22,58.91,193.79,10.0,84.88,-2.95,AA,传媒,shmb,2032-01-21,5.825,3087.06,2.29,4.63,3.93,1.29,1.02,,
2026-03-28,113696,伯25转债,135.835,-0.71,59.05,194.89,28.019,85.41,-3.39,AA,建筑材料,shmb,2031-07-01,5.266,7120.94,1.86,52.42,44.77,0.22,3.6,,
2026-03-28,113692,保隆转债,130.114,-0.04,59.62,189.73,13.897,81.51,-2.98,AA,建筑材料,shmb,2030-10-31,4.6,3787.63,2.09,39.38,32.1,-0.06,2.1,,
2026-03-28,118042,奥维转债,140.386,-0.48,59.92,200.31,11.399,87.79,-4.79,AA-,商贸零售,shkc,2029-08-10,3.375,13010.45,8.08,84.42,74.11,-1.85,6.17,,
2026-03-28,127112,尚太转债,151.968,2.34,60.94,212.91,17.34,94.43,-5.26,AA+,商贸零售,szmb,2032-01-15,5.808,14558.83,5.54,84.71,79.99,2.37,3.09,,
2026-03-28,118064,联瑞转债,222.84,2.55,61.31,284.15,6.95,138.14,-11.1,AA,石油石化,shkc,2032-01-07,5.786,34601.88,22.48,63.55,87.79,3.15,12.98,,
2026-03-28,113693,志邦转债,127.567,-0.25,61.67,189.24,6.7,78.91,-2.22,AA,国防军工,shmb,2031-03-18,4.978,2120.52,2.47,11.52,9.09,-0.66,1.16,,
2026-03-28,111024,澳弘转债,158.202,1.36,62.01,220.21,5.8,97.65,-5.39,AA-,基础化工,shmb,2031-12-10,5.71,8469.08,9.21,34.04,33.24,5.52,2.72,,
2026-03-28,123193,海能转债,128.99,0.4,62.62,191.61,5.997,79.32,-2.53,AA-,基础化工,szcy,2029-04-13,3.049,2629.16,3.41,14.7,11.66,0.78,2.19,,
2026-03-28,123229,艾录转债,134.216,0.92,62.69,196.91,1.779,82.5,-3.08,A+,国防军工,szcy,2029-10-23,3.578,1833.98,7.69,10.0,8.25,5.1,2.44,,
2026-03-28,123157,科蓝转债,136.1,0.84,62.97,199.07,2.34,83.51,-5.54,A,银行,szcy,2028-08-30,2.43,2312.05,7.28,16.01,13.37,1.67,7.88,,
2026-03-28,123265,耐普转02,150.145,-1.15,63.97,214.12,4.5,91.57,-3.99,A+,交通运输,szcy,2032-01-15,5.808,11036.82,16.11,38.44,35.2,1.29,3.28,,
2026-03-28,127083,山路转债,124.085,0.38,64.22,188.31,48.359,75.56,-3.62,AAA,传媒,szmb,2029-03-24,2.995,5544.5,0.93,7.61,5.75,-0.52,0.36,,
2026-03-28,118059,颀中转债,147.07,-1.38,64.94,212.01,8.5,89.16,-4.73,AA+,基础化工,shkc,2031-11-03,5.608,10290.75,8.21,13.75,12.26,0.91,2.42,,
2026-03-28,113643,风语转债,129.919,0.59,65.84,195.76,4.994,78.34,-5.16,AA-,非银金融,shmb,2028-03-25,1.997,5366.17,8.28,11.82,9.26,1.31,2.57,,
